id,x_e_out [-]
7529,0.098783486
7531,-0.104727201
7536,-0.079856776
7537,0.048664808
7538,-0.285597086
7541,0.006154425
7543,0.076484337
7547,-0.111394875
7549,0.010247421
7551,0.082951806
7553,0.099949367
7559,-0.129025459
7562,-0.206750929
7564,0.098505571
7567,-0.131697744
7570,0.068781503
7574,-0.10789898
7576,-0.101245746
7578,-0.117044717
7580,0.048528098
7584,-0.069991499
7587,0.049356941
7591,-0.162535071
7596,-0.066369608
7597,0.025072884
7598,-0.013025988
7600,0.01420629
7601,0.038663998
7607,-0.081087984
7609,-0.112775065
7612,-0.159380689
7615,0.127046496
7620,0.140070587
7628,-0.150014773
7631,-0.160136342
7635,-0.222593248
7639,0.036465492
7645,0.096620865
7646,-0.182567298
7647,-0.036739916
7655,0.047165278
7656,-0.02939344
7657,0.054415699
7658,-0.004774533
7660,-0.187383205
7661,0.031420052
7662,0.077586748
7667,0.037949536
7681,-0.044308513
7684,-0.09493383
7685,0.100100696
7691,-0.217670977
7695,0.029472588
7702,-0.095537886
7704,0.081406012
7711,0.083769254
7712,-0.105442286
7713,0.012361877
7714,-0.260958135
7716,-0.028168246
7718,-0.229654446
7721,-0.020706547
7722,0.088068083
7724,-0.079661682
7728,0.064744629
7729,-0.11167457
7730,0.039121002
7732,0.04956276
7733,0.032038547
7734,-0.152728885
7736,0.005372651
7739,-0.151402026
7742,0.111490428
7743,0.02569386
7759,-0.020589782
7760,0.097361848
7768,0.00242262
7770,-0.011134672
7771,-0.129916549
7774,-0.125486001
7775,-0.182066441
7779,0.001653129
7786,-0.109182909
7787,0.053468093
7789,0.097319357
7790,-0.177660003
7792,0.070565507
7796,-0.04164907
7802,-0.059223764
7803,0.094575152
7806,0.079853542
7809,-0.160631061
7812,0.011641971
7814,0.041088492
7819,0.10452766
7830,-0.12534897
7835,0.068724707
7836,-0.127751812
7837,0.02989676
7839,-0.079175554
7840,0.021115482
7845,0.13256526
7852,-0.088534482
7855,0.092429362
7862,-0.193118095
7865,-0.032817654
7868,-0.142031103
7872,0.100779824
7875,0.094882481
7879,0.022158369
7880,-0.053704824
7882,-0.008326827
7887,-0.173715308
7899,-0.142650992
7900,-0.085485026
7901,-0.155068845
7902,0.046786055
7903,0.103139013
7905,0.020233186
7906,0.055107161
7907,-0.021164419
7908,-0.151769042
7909,0.054150436
7915,-0.092027627
7916,0.050863944
7919,-0.13361603
7921,-0.040708732
7925,-0.120537914
7935,-0.009351131
7937,-0.19165881
7942,-0.127785206
7945,-0.111321069
7946,0.083848476
7953,0.072392613
7960,0.032356016
7964,-0.101939633
7969,0.096575618
7975,0.025501614
7976,-0.076504707
7979,0.054347474
7980,0.082153887
7986,-0.005426366
7988,-0.140683204
7989,0.160448909
7991,-0.137920439
7994,0.028527951
7996,-0.157919526
7997,0.128633142
7998,-0.149629056
7999,0.014293302
8000,-0.113597073
8002,-0.07488849
8007,-0.012108319
8008,0.051736597
8015,-0.066845641
8018,-0.114439406
8019,0.03684577
8020,-0.003864668
8021,-0.060209438
8022,-0.114632621
8024,-0.100413486
8025,0.062980063
8027,0.072259218
8032,-0.221016809
8033,-0.084497169
8038,0.059349228
8046,0.129501432
8048,0.055816613
8050,-0.018412342
8055,-0.229835466
8057,0.104752891
8058,0.068671227
8059,-0.01615224
8064,-0.078783102
8066,-0.122264162
8070,-0.024135657
8071,-0.164271265
8072,-0.098190367
8076,-0.098562278
8077,-0.150875956
8079,-0.243231148
8080,-0.148107857
8086,0.015826527
8088,-0.187517136
8092,-0.067489557
8094,0.092984095
8096,0.075490013
8097,0.102022536
8098,-0.111113459
8101,-0.112723842
8102,-0.044219919
8105,0.09837389
8106,0.038973555
8108,-0.076594315
8116,-0.026714545
8117,0.065842636
8122,0.118443817
8124,0.077714533
8125,-0.082645729
8128,0.030546321
8129,-0.044661082
8130,-0.086213484
8132,-0.089742027
8134,-0.118718065
8138,0.064138331
8139,-0.048869058
8146,-0.116726413
8151,0.076327264
8157,-0.105212666
8159,0.16047436
8161,0.040937487
8163,-0.058405645
8166,0.098704226
8172,0.054136083
8176,-0.081027366
8179,0.09767542
8180,0.069340333
8182,0.126870379
8188,0.090788804
8189,0.141205668
8192,0.044397682
8193,-0.092775501
8194,0.024512805
8198,0.064915925
8199,0.020038515
8200,-0.036674142
8201,0.122900866
8212,0.030748716
8220,0.054025929
8224,-0.029528966
8225,-0.060592741
8227,0.051152281
8230,-0.071993127
8238,0.074958332
8241,-0.140531123
8249,0.088445485
8250,0.037836842
8251,0.046405241
8255,-0.1011177
8257,0.044407818
8258,-0.202134326
8261,0.106494471
8262,0.134850174
8267,0.056229338
8269,0.027686184
8274,0.069627523
8275,0.052471921
8280,0.028657002
8281,0.027013553
8283,-0.089104399
8286,0.071545377
8291,0.097955264
8292,0.024449393
8298,-0.292823076
8300,-0.097371146
8303,0.142276987
8305,-0.06260889
8326,0.027957434
8331,-0.009160213
8334,0.141160339
8336,-0.117180645
8339,0.007024407
8340,-0.157283902
8347,0.047717407
8348,-0.105401948
8353,0.078052215
8354,0.034898102
8356,-0.060151465
8357,0.068203956
8368,-0.078042701
8371,0.03972964
8373,0.002042037
8375,-0.162030727
8377,-0.063037746
8383,0.041179702
8385,0.013383867
8391,0.061482664
8392,-0.079427972
8397,-0.164466649
8398,0.087245777
8404,0.024659332
8405,0.058534436
8408,-0.192290127
8413,-0.05751054
8414,0.01817812
8417,0.006973542
8418,-0.176015303
8421,-0.140383795
8426,0.128349394
8431,-0.217516765
8434,-0.079759434
8437,-0.073080152
8445,-0.160727113
8450,-0.110846676
8454,0.069515608
8455,0.048831731
8458,-0.049571045
8459,0.074403442
8462,0.049768023
8467,0.04630357
8468,0.039692897
8471,0.090024471
8472,-0.086554706
8475,0.03490923
8481,0.071563087
8488,0.054488815
8497,0.082299463
8500,-0.108502358
8501,0.067652822
8503,0.065597877
8509,-0.122686408
8513,-0.197676867
8514,0.017304067
8515,0.144104153
8516,0.024502758
8520,0.03092441
8522,0.102420941
8523,-0.25424397
8525,-0.110319823
8526,-0.114765704
8535,-0.102783278
8542,-0.112512164
8547,0.004308127
8548,0.091178462
8551,0.067175567
8553,-0.145483971
8559,-0.043172412
8565,0.011236712
8570,-0.051811434
8572,-0.155993119
8578,-0.049855489
8581,0.003082633
8583,-0.170971066
8585,-0.118714534
8586,-0.219944596
8587,-0.180225402
8594,0.089995533
8597,-0.037272159
8607,-0.131455913
8614,0.092805289
8615,0.02588442
8618,-0.087267593
8619,0.046824917
8621,-0.018894879
8624,0.162734151
8626,0.021749482
8632,0.020413641
8634,0.005308963
8636,-0.082659341
8638,-0.113841027
8641,0.024220698
8645,-0.030199302
8652,-0.143630251
8653,-0.202348784
8655,-0.009989291
8656,-0.161790818
8664,0.024078488
8666,-0.072602972
8670,-0.029659072
8671,-0.145921648
8673,-0.02748771
8675,-0.048897073
8678,-0.147635922
8680,-0.096342936
8697,-0.128841549
8698,-0.114228435
8700,-0.189073116
8702,-0.066633731
8705,-0.043421358
8706,0.012115637
8708,-0.082825489
8716,-0.113008991
8722,-0.145804256
8724,-0.117234722
8725,0.140107229
8729,0.098312341
8730,0.023767186
8733,-0.174356282
8734,0.117698789
8743,0.0685701
8744,-0.10408394
8747,0.036358669
8750,-0.145227522
8751,0.100988001
8752,0.079918966
8753,-0.104364023
8754,0.118290514
8755,-0.031503014
8757,0.10643927
8758,0.058781259
8763,-0.080030337
8765,-0.236941651
8766,-0.125398651
8770,0.102126345
8771,0.053173941
8772,-0.105321869
8774,0.025902882
8777,-0.151187256
8779,0.080829851
8781,-0.022120159
8783,0.145199046
8784,0.109169565
8787,0.064863995
8791,-0.130105838
8795,-0.125873595
8796,0.010452863
8799,0.027207553
8800,-0.108952157
8803,0.000152979
8805,-0.015432268
8811,0.029863052
8813,0.08037772
8815,0.058146752
8819,0.093616068
8820,-0.140438139
8823,0.051242784
8826,-0.09693715
8832,0.086722918
8834,-0.096845701
8836,0.057603318
8837,0.117530249
8838,0.046882257
8839,0.04449366
8842,-0.232889846
8849,-0.223447993
8852,-0.002105534
8855,-0.088596314
8858,0.126132622
8862,-0.010084022
8864,0.018543426
8866,-0.105531476
8867,-0.034779705
8869,0.036133546
8878,-0.011474045
8879,0.029483113
8885,0.004145984
8891,0.108386874
8892,-0.063126996
8898,0.047657743
8900,0.102472886
8901,0.03258463
8902,-0.086728036
8905,0.108531654
8906,-0.010322068
8907,0.06926588
8908,-0.151149422
8918,-0.121407762
8922,0.087436363
8924,0.004796058
8926,-0.295113444
8928,-0.0973389
8932,-0.150079802
8934,-0.096107394
8941,-0.146155477
8942,-0.063263334
8943,-0.095980316
8950,0.089474425
8952,0.068125963
8953,0.068684742
8954,-0.008780299
8957,0.081704952
8958,-0.075137682
8961,-0.114588961
8962,0.043716878
8967,0.085157782
8974,-0.101239391
8975,0.056794312
8976,-0.116238244
8978,0.073059738
8979,0.050215092
8980,-0.043630414
8982,0.10625647
8983,0.018589713
8985,-0.076476842
8992,-0.124945424
8998,0.079175599
9002,-0.020114653
9007,-0.084001839
9010,-0.097737327
9013,-0.082269914
9019,0.07908392
9021,-0.136262551
9022,-0.055003129
9024,0.067966521
9026,-0.121970341
9027,0.034660079
9034,-0.096339598
9038,-0.165619195
9039,-0.158263892
9043,0.047090705
9044,0.033681713
9045,-0.11496973
9046,0.031408727
9047,-0.058770336
9049,0.063478939
9053,-0.147711515
9056,0.088672787
9061,-0.121508613
9062,-0.005170653
9066,-0.008814992
9068,0.017943978
9073,0.028286658
9084,0.086372152
9091,0.061274365
9093,0.078800283
9094,0.013772815
9098,0.106695347
9099,0.018272128
9105,0.029454302
9106,0.03376608
9107,0.06407813
9108,-0.065289274
9109,-0.018712495
9120,0.05190422
9128,0.119746968
9130,0.017334921
9133,0.037864894
9138,0.111130625
9139,0.082881078
9140,0.036611624
9143,-0.080736861
9145,0.035973083
9146,-0.069435038
9147,-0.092509642
9148,-0.214613795
9150,-0.110420562
9151,0.035430375
9154,-0.016090516
9156,-0.064057201
9162,0.116300218
9163,0.057524566
9167,-0.052944966
9168,0.016004754
9169,0.040590316
9171,-0.07088425
9173,0.085529253
9174,0.062591933
9175,0.037168484
9176,0.035177164
9181,0.089615226
9184,-0.267706454
9186,-0.138228387
9188,0.01312799
9189,0.064794861
9190,0.046700835
9191,0.049382411
9198,0.012807548
9206,-0.165734485
9207,0.07793995
9208,-0.119639777
9209,0.068377875
9210,-0.120661549
9211,-0.068079159
9212,0.077631593
9213,-0.125796109
9216,-0.153099447
9217,-0.216901422
9219,0.056423906
9221,-0.103394099
9225,0.063020557
9226,-0.143981323
9227,-0.024605172
9228,0.053619452
9238,-0.127102807
9242,0.046006843
9243,-0.071670629
9247,0.096555501
9249,-0.132725477
9250,0.058796883
9258,0.049385805
9259,0.005928403
9261,0.054544881
9264,0.029299933
9265,0.081754968
9266,-0.136983395
9267,-0.126207441
9271,0.06110638
9273,0.086181305
9276,0.021069665
9278,0.056384806
9281,-0.037214756
9282,0.110410258
9290,-0.04762166
9293,-0.089154027
9296,0.146334141
9300,-0.02011
9301,-0.097653843
9305,-0.047489718
9306,0.142456859
9313,0.019414224
9317,0.109757096
9318,-0.10307467
9322,0.105202548
9329,-0.137949198
9330,-0.067886308
9332,0.122085199
9335,0.029093722
9337,-0.13050206
9338,0.050119422
9343,0.112079293
9344,-0.080415443
9346,0.054110937
9347,-0.105802067
9348,0.019297313
9349,0.025126953
9350,0.033503722
9352,0.08056201
9357,0.047789566
9360,-0.200113073
9364,0.082492195
9367,-0.135362133
9368,-0.04059932
9370,0.073793344
9371,0.054178707
9372,0.050378293
9379,0.08638256
9380,0.072420746
9381,0.019005684
9382,0.05829927
9386,-0.131594896
9387,0.160722196
9388,0.040790547
9394,0.045318436
9403,-0.135755241
9406,0.094128646
9408,0.067176126
9410,0.004085539
9412,0.111055821
9413,-0.079044715
9416,0.000141107
9418,0.017667273
9422,-0.095850557
9423,0.06148738
9424,-0.216165528
9426,-0.09764456
9437,0.105351232
9449,-0.004806899
9451,-0.205379307
9452,0.022430941
9455,-0.23883605
9459,0.025649175
9460,0.033739127
9475,-0.002934145
9476,0.069466799
9478,0.035389848
9482,0.050562233
9484,0.09188313
9485,0.083692916
9486,-0.102232628
9488,0.032940865
9490,-0.124163687
9497,-0.23870182
9498,-0.156546637
9504,0.01498029
9505,0.124241896
9508,0.037949465
9511,-0.109152883
9513,0.084363952
9515,0.015337955
9517,-0.108199999
9520,0.050403342
9523,-0.114947662
9532,-0.172363952
9533,0.030486187
9536,0.051381953
9539,0.018969353
9542,0.050996568
9545,-0.12412475
9548,-0.014729086
9549,0.051353503
9552,0.084181502
9567,0.014441218
9568,0.119571522
9570,0.067962773
9571,0.087937027
9572,-0.090359755
9573,-0.071989767
9580,-0.079232402
9581,0.122640878
9583,-0.179793626
9584,-0.059780948
9585,-0.025817903
9586,-0.144898072
9590,-0.210350513
9594,0.054460626
9598,-0.01638037
9599,-0.090622425
9605,0.032125305
9608,-0.097637407
9615,0.132566035
9616,0.056659419
9621,0.0208169
9623,-0.159402415
9625,0.066295139
9628,0.027432099
9629,0.107785068
9630,-0.083415329
9634,-0.034209758
9637,0.020231968
9640,0.128161579
9641,0.121073171
9642,0.000401864
9643,-0.105760954
9644,-0.132121503
9647,-0.101193249
9648,0.034660619
9658,-0.060489975
9663,-0.015374405
9664,0.028608739
9667,0.016950093
9669,0.046221159
9670,0.050504401
9675,-0.067914739
9676,-0.100824513
9680,0.045514539
9681,-0.139433086
9685,0.050266776
9686,0.035350889
9689,-0.219796419
9692,-0.09908428
9694,0.084940478
9696,-0.163337633
9697,0.056410588
9698,-0.094261266
9704,-0.163877517
9709,0.053732425
9712,-0.151802346
9716,0.04712816
9717,-0.113108091
9718,0.154000178
9721,-0.08005514
9725,0.076855607
9727,-0.168927222
9729,0.039991453
9737,0.084003352
9738,-0.081964314
9741,-0.101308286
9742,-0.142777815
9744,0.061704725
9746,0.094678484
9751,-0.105488271
9758,0.035320845
9762,0.025913477
9767,0.00611211
9773,-0.118165679
9778,-0.109838702
9780,-0.252947092
9783,-0.134047374
9787,0.030320724
9794,-0.122653015
9797,-0.141578376
9798,-0.242107034
9799,-0.15289931
9802,0.01502832
9803,0.101567119
9804,0.015805099
9805,0.081541426
9806,0.066292703
9807,0.015459798
9816,0.072051257
9817,-0.125074863
9818,-0.01064858
9822,-0.004042357
9823,-0.184547067
9831,0.074943714
9834,0.101795532
9836,-0.121610992
9839,-0.127765507
9840,-0.086632617
9844,-0.047477826
9845,-0.090062708
9848,-0.117377616
9853,0.070646971
9855,0.07563217
9856,0.097528532
9860,0.010226727
9862,0.033821493
9864,0.053398676
9867,0.03208448
9868,-0.079539225
9872,-0.078435346
9873,-0.115008906
9874,0.076751143
9877,-0.080895834
9882,0.086575083
9883,0.022669077
9890,0.045188203
9891,0.073849097
9892,0.060289428
9898,-0.151286811
9899,0.044568263
9901,0.041004993
9902,-0.265707731
9913,-0.03678637
9915,-0.021062534
9916,-0.159106061
9917,-0.260220289
9920,-0.054721311
9925,-0.028287763
9927,0.052917663
9929,-0.004968144
9932,-0.065559499
9934,-0.042952888
9939,0.088492803
9940,-0.251301408
9941,0.092052773
9945,0.065672405
9947,0.104605451
9949,-0.177224666
9953,0.058971837
9954,0.085163943
9958,-0.113830909
9959,-0.2057603
9963,0.059470128
9976,-0.205064923
9983,0.133357882
9988,-0.017004088
9992,0.104322717
10008,-0.063156471
10012,0.096920058
10013,0.029550249
10014,0.109733701
10015,0.053372741
10020,-0.168576792
10025,-0.171790242
10026,0.120891497
10029,0.026817992
10032,-0.195736527
10033,-0.043227028
10040,0.014102079
10042,-0.156935126
10043,-0.077734649
10047,0.094101653
10050,0.066276878
10051,0.056810394
10053,0.112469032
10057,0.078018844
10058,-0.109147348
10064,0.105183467
10065,0.066295139
10066,0.058881957
10067,0.033254925
10070,-0.052053653
10076,-0.095223628
10079,-0.104976244
10080,0.025361344
10082,-0.205492377
10083,-0.008238222
10085,0.039716657
10089,0.054950815
10091,-0.144680679
10095,-0.066719428
10096,0.031047594
10097,0.061363913
10101,0.083800621
10102,0.023618337
10105,-0.24634634
10106,0.00593796
10110,0.135954902
10111,0.043088406
10112,0.04467769
10124,-0.225980788
10128,-0.20181106
10130,-0.207526833
10132,0.012003312
10135,0.071637154
10148,-0.143045753
10150,0.113469146
10152,0.133705899
10158,-0.125092894
10159,0.027988765
10160,0.027848803
10163,0.026800675
10170,-0.121032707
10173,0.036071256
10175,-0.065610789
10180,-0.00437746
10181,-0.197538823
10186,-0.211289778
10187,0.106384665
10199,-0.047884159
10201,-0.140158519
10203,0.062810734
10204,0.062285729
10205,0.119832903
10206,0.001571557
10209,-0.1143962
10210,0.106175691
10216,0.05597797
10217,0.041911084
10218,0.06465181
10219,-0.130967855
10221,-0.160120994
10224,0.031018134
10225,0.059272461
10231,-0.133309454
10234,-0.22090441
10235,0.087697119
10236,-0.162643477
10241,-0.005041156
10243,0.102473825
10244,0.002338462
10245,0.110746533
10247,-0.039557584
10255,0.013828577
10257,0.052151427
10261,-0.106431529
10262,-0.185110837
10267,0.017988801
10271,-0.086712822
10274,0.062903717
10275,0.139437318
10276,0.118225187
10277,-0.025407607
10278,-0.002543002
10280,-0.031413846
10286,-0.09062659
10296,-0.02096259
10297,0.106081307
10301,0.0462051
10302,0.032975078
10303,0.081397131
10305,-0.086998254
10306,-0.034729362
10311,0.040360697
10312,-0.129803926
10313,-0.081968844
10316,0.058362085
10317,0.064568646
10319,-0.158132762
10321,-0.158860207
10323,0.070291422
10325,0.097516678
10326,-0.24948585
10327,0.036937859
10329,-0.116558529
10331,-0.091533877
10334,0.047425501
10336,-0.114854313
10337,-0.017406102
10339,-0.174931645
10348,-0.001050714
10349,0.021975178
10368,-0.219878942
10372,0.071439408
10374,0.113415778
10380,-0.198508456
10384,-0.136161581
10387,-0.046607047
10391,0.10208945
10396,0.035396382
10405,-0.127658084
10409,-0.167876363
10411,-0.083453581
10417,-0.118471853
10419,-0.101889297
10420,-0.079706989
10422,-0.036043279
10428,0.002941232
10432,-0.042132035
10433,-0.16062595
10435,0.029515415
10437,-0.000262016
10446,-0.144378141
10450,0.107447222
10452,0.020179765
10462,0.052716106
10463,0.16062513
10464,0.02883514
10477,0.143407896
10478,0.036157236
10480,0.126235873
10481,0.05727835
10485,0.07129328
10487,-0.11157532
10488,0.025777549
10490,-0.212443501
10491,-0.156730205
10492,0.007190384
10495,-0.087966271
10499,0.004722698
10506,0.036358017
10509,-0.154887378
10510,0.03290062
10515,-0.209738806
10518,-0.149198294
10523,-0.258142084
10527,0.11338222
10528,-0.099450685
10536,0.090323798
10541,0.078926198
10543,-0.15619725
10545,0.105246678
10547,-0.056264624
10548,0.009407463
10552,-0.003763065
10555,-0.025256291
10558,0.095498659
10563,-0.09164957
10571,-0.189453423
10572,-0.04600931
10575,-0.091600418
10581,-0.001275152
10584,-0.129053533
10591,0.064219713
10592,-0.123506062
10595,0.043144748
10601,-0.072709993
10603,-0.138507098
10606,0.029664131
10609,0.039966289
10618,0.032807499
10622,-0.031357441
10623,0.046415776
10625,-0.146926492
10626,0.080039859
10627,0.046724752
10630,-0.065931395
10631,-0.145786852
10632,0.018290203
10637,0.10787259
10641,-0.167269498
10644,0.049756847
10646,0.038341336
10651,-0.084727414
10653,0.008970037
10665,-0.08921095
10668,0.081432715
10672,0.027050016
10676,-0.157187283
10677,-0.116909072
10679,-0.027256075
10680,-0.172328264
10681,0.127716631
10686,0.113632269
10691,-0.112722799
10694,0.128546178
10697,-0.116967507
10699,-0.039499111
10702,-0.087861411
10705,0.066082209
10708,-0.052407339
10709,-0.238242254
10713,0.010984838
10716,0.060084522
10720,-0.074150115
10721,-0.026063927
10723,0.001878848
10724,-0.037981495
10725,-0.003075192
10735,-0.018477464
10739,0.038896546
10744,-0.004500171
10746,-0.076512538
10747,0.116113745
10749,-0.164842308
10750,-0.069547661
10753,-0.004182179
10756,0.041346014
10757,-0.131885022
10763,0.033594415
10767,-0.003087539
10768,0.11870078
10770,0.079269379
10773,0.1056467
10774,-0.100037403
10776,-0.185351074
10778,0.091825768
10780,0.028707065
10782,0.021999229
10783,-0.139118552
10784,0.013669699
10787,-0.115988187
10788,-0.04315424
10789,-0.184815586
10792,0.052994654
10796,-0.108685263
10797,-0.105934218
10798,-0.018252229
10800,0.032524817
10804,0.114763349
10808,0.058541972
10809,-0.145565793
10811,-0.060360789
10814,0.071338944
10817,-0.139683545
10821,0.053455953
10822,-0.09191224
10823,-0.114660092
10826,0.095925115
10828,-0.132325113
10832,-0.177677631
10834,0.012553694
10835,0.05292733
10836,0.042884286
10839,0.091273792
10846,0.025841765
10847,-0.005535509
10848,0.036169164
10851,-0.110278599
10859,0.065664828
10860,0.026192743
10862,-0.010326479
10866,0.026736122
10869,0.126718789
10872,-0.275600791
10874,0.05928801
10875,0.081666842
10877,-0.125998899
10878,0.079459228
10879,-0.190554976
10883,-0.0402053
10886,0.041348711
10887,-0.211287037
10890,-0.137168467
10892,-0.112169273
10894,0.061999302
10895,-0.102428198
10896,-0.064885437
10905,0.072310746
10906,-0.07741528
10909,-0.096234933
10919,0.101595543
10920,-0.080380395
10928,0.028832924
10931,-0.191926286
10936,0.023044862
10937,-0.001143729
10938,-0.081758924
10944,0.03167785
10945,0.075404324
10950,0.130893484
10951,-0.11050798
10955,0.037675507
10960,0.110427991
10963,0.030671582
10964,-0.139076114
10965,0.009672692
10966,0.001526915
10967,-0.000942497
10968,0.046763115
10970,-0.166462362
10974,0.029058164
10978,0.071964025
10979,-0.038673207
10982,-0.009844044
10985,-0.275966674
10988,-0.049990967
10993,0.03594327
10997,-0.178451896
10998,0.033338174
11000,0.117661029
11002,0.051700395
11006,0.087479815
11007,0.082953893
11009,0.075332023
11017,-0.085606717
11019,0.103389971
11020,0.069493629
11023,0.035919257
11031,-0.130055666
11032,0.01301033
11034,0.117733575
11039,0.077960208
11041,0.044064805
11045,0.03768808
11046,0.036808554
11048,-0.111618318
11050,0.045287743
11051,0.079852805
11056,0.094114602
11061,0.116025738
11062,0.07219407
11064,-0.050984055
11065,-0.095651053
11067,-0.18899405
11068,0.051059082
11069,-0.014562197
11070,-0.14696902
11073,0.031636816
11074,0.132084906
11076,-0.162797108
11077,0.071335807
11078,-0.097424395
11093,-0.075223394
11098,0.057603698
11104,-0.297562391
11105,0.071748152
11120,-0.185114011
11127,0.1179092
11128,-0.036034964
11132,0.028724421
11134,0.033439703
11148,-0.150314629
11149,0.02067231
11152,-0.025222182
11157,-0.006760828
11163,-0.113752365
11165,-0.22379455
11167,-0.104510196
11168,0.014697121
11170,0.087608114
11180,0.05236388
11184,0.042939931
11185,-0.020906106
11186,0.006479478
11187,-0.016246641
11191,-0.18171227
11198,-0.021473087
11199,-0.058202676
11204,-0.026551835
11205,0.118180975
11209,-0.110226855
11210,-0.117104478
11211,-0.153147429
11216,-0.015688052
11222,0.137186274
11229,-0.05806075
11231,-0.089384273
11238,-0.034446303
11240,0.025823923
11243,-0.083399728
11250,-0.008735705
11251,0.023482129
11252,-0.132725358
11255,-0.078290209
11256,-0.005477369
11257,0.108542711
11258,-0.062995851
11260,-0.121941239
11263,-0.029978355
11265,-0.016087953
11266,0.095240302
11268,-0.025012948
11269,-0.11875356
11271,0.10032811
11275,0.110460691
11276,-0.205268204
11282,-0.05670841
11285,0.018604171
11288,0.042884286
11295,-0.119115725
11298,0.109290466
11299,-0.125318855
11305,0.035458997
11307,0.031549998
11309,0.083550967
11311,-0.141802534
11312,0.076899379
11317,0.075722396
11318,-0.012642098
11321,0.075752385
11325,-0.11318744
11326,-0.153938562
11327,0.053608812
11329,0.004875088
11330,0.0046925
11331,-0.259352922
11338,0.030064747
11340,-0.015402326
11341,-0.152079225
11342,0.057898734
11343,0.007669024
11346,-0.186807364
11354,-0.000333954
11359,-0.055048563
11370,-0.098020196
11377,0.054883569
11381,-0.057391688
11382,-0.199743271
11383,0.108625561
11384,0.078009345
11385,0.008270727
11390,0.105718978
11392,-0.156253099
11397,-0.067239948
11398,-0.08611238
11399,-0.100120418
11415,0.083066911
11417,-0.03928861
11420,0.122056708
11429,0.106558837
11439,-0.131868929
11444,0.009392884
11446,-0.127377898
11452,-0.212579489
11458,0.06310153
11460,-0.188125253
11470,-0.097171605
11471,0.043277849
11476,0.023480438
11482,0.059447832
11483,-0.152113944
11484,-0.095663689
11486,-0.158877015
11487,-0.092245348
11493,-0.172576025
11504,-0.108694263
11508,-0.076979458
11514,-0.034052618
11516,0.040046912
11521,0.034292851
11524,-0.224198326
11525,-0.118198343
11526,-0.045480996
11531,0.003086045
11532,-0.139796615
11536,0.028635317
11541,0.08667656
11549,-0.010940921
11550,0.092012256
11552,-0.084020868
11554,-0.019192388
11555,0.083617628
11557,-0.104783587
11558,-0.182751715
11565,0.030476272
11566,-0.038577445
11567,-0.087372117
11576,0.048316382
11579,-0.0436306
11580,-0.126353577
11583,-0.125900269
11584,-0.107182711
11585,-0.039666411
11589,0.110507987
11590,-0.037536278
11594,-0.014091519
11596,0.059215195
11598,0.022834342
11599,0.056978367
11607,0.038483042
11608,-0.155658662
11609,-0.00070776
11613,-0.106434338
11615,-0.084546
11616,0.029148418
11619,-0.18749623
11620,0.038845487
11625,0.098916553
11626,-0.228541493
11629,0.099817708
11631,0.075768933
11633,-0.115367554
11635,-0.063186817
11637,-0.100736678
11639,-0.120821878
11641,-0.114983439
11643,-0.152243644
11644,0.089539967
11646,-0.076855563
11649,0.019378686
11650,0.105876647
11654,0.109339878
11656,-0.142006695
11657,0.054359607
11660,0.084013641
11665,-0.197611362
11667,-0.027941335
11671,0.011781123
11672,0.073065624
11673,0.044891518
11676,-0.107524998
11677,0.005187733
11679,-0.055172741
11680,-0.152113348
11681,-0.02802364
11682,0.044094834
11685,0.000343308
11689,0.04665859
11694,0.02575464
11696,-0.15061377
11698,-0.140303254
11703,-0.146852762
11704,0.042373914
11708,0.056336656
11711,0.053545579
11713,-0.001466706
11716,0.014702324
11717,0.07461898
11725,-0.161441281
11726,0.09174554
11729,0.040076971
11731,0.042971581
11733,-0.000632232
11735,-0.032426231
11739,-0.06297873
11741,0.065466836
11742,-0.214823008
11745,-0.117738083
11747,0.063669123
11748,0.064838581
11749,0.083788231
11759,-0.005628649
11762,-0.026683366
11764,-0.092090786
11765,0.098228879
11770,-0.142309129
11771,0.045359675
11772,-0.09383525
11773,-0.015001708
11783,0.040448867
11786,-0.283650547
11787,0.064240575
11791,-0.150089324
11798,-0.028743988
11799,0.072019823
11800,-0.181489319
11801,-0.138840795
11806,-0.154887527
11808,0.101075254
11811,-0.092993632
11814,-0.031161461
11827,-0.139357716
11828,-0.007188635
11831,0.016694454
11833,0.118619226
11835,-0.016440839
11839,-0.099320546
11840,-0.201374382
11847,0.034350049
11848,-0.009898901
11849,-0.068445362
11853,0.111653179
11858,0.085266948
11861,0.093531668
11867,-0.272060215
11869,-0.231105626
11871,0.01766305
11874,0.068690211
11877,-0.134994984
11879,0.043329537
11883,0.099991024
11889,-0.123549893
11890,0.063007995
11891,-0.028321417
11893,0.050735541
11896,0.066795699
11903,0.045405656
11905,0.136198938
11906,-0.120080531
11908,0.01351193
11915,0.078955598
11926,0.059383508
11927,-0.091157958
11933,0.07892815
11934,-0.087637633
11937,-0.027109824
11939,0.065933824
11941,-0.21171695
11944,-0.127560914
11947,-0.119076535
11951,-0.148564741
11953,0.037000347
11955,-0.253579378
11957,0.008439543
11960,0.041683771
11963,0.034894384
11967,0.015350569
11968,-0.121703863
11969,0.109490603
11973,0.045752689
11975,0.139987677
11977,0.050526988
11980,-0.071204096
11984,0.087406382
11994,-0.086837053
11999,0.058661502
12000,-0.01231961
12013,0.048000202
12014,0.108690597
12016,0.052268624
12019,0.129702151
